lat,lon,depth,starttime,energy,duration 
44.48401284158532,-123.4321523340696,60.0,2024-04-23 02:45:00,77062.08457525438,150.0
44.49946318683496,-123.58731222273695,60.0,2024-04-23 02:50:00,266890.6422758445,300.0
44.491097446409526,-123.52530671394304,20.0,2024-04-23 02:55:00,119319.93705774342,300.0
44.5108179234128,-123.30032304417354,33.07692307692308,2024-04-23 03:02:30,177230.72995745682,150.0
44.509469949340826,-123.73427108471708,53.79310344827586,2024-04-23 03:07:30,363244.2764440479,300.0
44.59895899790465,-123.46152336929124,60.0,2024-04-23 03:12:30,160282.09515249406,300.0
44.56554908327092,-123.47166478455064,20.0,2024-04-23 03:15:00,35592.43081927096,150.0
44.50306391722744,-123.59840058438922,45.38461538461539,2024-04-23 03:17:30,68454.38336798457,150.0
44.51407812837402,-123.34244368676804,20.0,2024-04-23 03:22:30,85365.00143851216,150.0
44.48636260954802,-123.42663965211008,33.84615384615385,2024-04-23 03:30:00,70460.83047356985,300.0
44.51001801209232,-123.3856651650872,40.40816326530612,2024-04-23 03:32:30,37318.63537400987,150.0
44.56660274483266,-123.26516443032833,38.775510204081634,2024-04-23 03:40:00,42440.03109007508,300.0
44.58149071749836,-123.52357989104216,20.0,2024-04-23 04:00:00,85001.91432340773,300.0
44.55531738036032,-123.67987526854922,20.000000000000004,2024-04-23 04:10:00,54612.04109168371,300.0
44.45342811572233,-123.626289971855,20.0,2024-04-23 04:25:00,41923.60000570762,300.0
44.5250442233062,-123.58356322226336,43.67346938775509,2024-04-23 04:30:00,43878.53200110611,150.0
44.58222316816499,-123.4320998574299,55.862068965517246,2024-04-23 04:32:30,19982.5305766569,150.0
44.49439423299803,-123.48352150589214,56.55172413793103,2024-04-23 04:45:00,54736.44563203973,300.0
44.56534146347975,-123.4083738534161,20.0,2024-04-23 04:47:30,14375.38702123722,150.0
44.51020386380698,-123.78191351345092,20.0,2024-04-23 07:27:30,43378.88581687027,150.0
44.549894724619215,-123.66903809813071,36.15384615384616,2024-04-23 07:30:00,35737.57312072108,150.0
44.5178319177753,-123.53685390399234,20.0,2024-04-23 07:32:30,39870.82668477383,150.0
44.46954379476086,-123.29237733538392,38.775510204081634,2024-04-23 07:40:00,35272.04048955488,300.0
44.551607635566015,-123.8431300120813,42.04081632653061,2024-04-23 07:47:30,145208.23801727057,300.0
44.43219401068784,-123.81368816369796,32.307692307692314,2024-04-23 07:50:00,203448.4488153365,300.0
44.49264190975244,-123.65670030696582,32.30769230769231,2024-04-23 07:52:30,83179.48594264277,150.0
44.50776411438069,-123.74871180488498,35.38461538461539,2024-04-23 07:55:00,68255.67148875985,150.0
44.51378401245843,-123.742684097598,33.84615384615385,2024-04-23 07:57:30,58250.53519556234,150.0
44.52070319411855,-123.99076157006724,32.30769230769231,2024-04-23 08:00:00,80473.49452352691,150.0
44.57879868651746,-123.34301606984698,33.07692307692308,2024-04-23 08:02:30,63437.13103089255,300.0
44.59032072722159,-123.24003878467556,20.000000000000004,2024-04-23 08:05:00,26312.603498469936,150.0
44.54468624955575,-123.63621636330204,47.69230769230769,2024-04-23 08:07:30,62586.24101407367,300.0
44.58136979574022,-123.34800069594866,53.79310344827587,2024-04-23 08:10:00,34773.81782127173,300.0
44.55647644679216,-123.79594678873272,58.62068965517241,2024-04-23 08:37:30,52950.74590938778,300.0
44.59090917243378,-123.5997452266429,60.00000000000001,2024-04-23 11:40:00,215943.04416823148,300.0
44.47423126200543,-123.80769538246348,60.0,2024-04-23 11:42:30,330296.14106195926,300.0
44.50940751300442,-123.67104198938726,46.92307692307693,2024-04-23 11:50:00,211018.69659696467,300.0
44.53018947654457,-123.54148741253536,20.0,2024-04-23 11:55:00,40516.80735089327,150.0
44.50384793214353,-123.80862954648724,60.0,2024-04-23 12:00:00,151662.5950069096,300.0
44.55979983761209,-123.90524247776982,56.55172413793103,2024-04-23 13:15:00,169055.75945970396,300.0
44.56012489163913,-123.85870708815897,43.84615384615385,2024-04-23 13:17:30,95215.2853621376,150.0
44.44764614925804,-123.64776156862676,20.0,2024-04-23 13:27:30,234432.0873176001,300.0
44.50349981397395,-123.59188352793174,36.326530612244895,2024-04-23 13:30:00,86961.95594668311,150.0
44.59065440905281,-123.8595398780835,45.38461538461539,2024-04-23 13:32:30,157575.01587489972,150.0
44.554149963948674,-123.72654082016172,41.224489795918366,2024-04-23 13:37:30,223502.856186378,300.0
44.57826697291782,-123.59125904060542,59.99999999999999,2024-04-23 13:52:30,140851.7280605005,300.0
44.59120001100408,-123.50533894536028,59.310344827586206,2024-04-23 14:15:00,180776.65394396443,300.0
44.5626649553998,-123.77956228749991,20.0,2024-04-24 01:50:00,65801.47194330534,300.0
44.482349654429576,-123.37432742988368,20.0,2024-04-24 02:05:00,68502.7541297331,300.0
44.47122948037162,-123.81715020671594,42.85714285714285,2024-04-24 02:30:00,133557.38434352505,300.0
44.59047392604697,-123.60627166720316,20.0,2024-04-24 02:35:00,66221.39784395577,150.0
44.59358695837972,-123.40410655134067,48.46153846153847,2024-04-24 02:37:30,45564.39426708355,150.0
44.49848370596149,-123.6235901495604,20.0,2024-04-24 02:42:30,52444.48002706397,150.0
44.491903502993175,-123.49937746078272,20.0,2024-04-24 02:47:30,61094.78854614164,300.0
44.5005558850944,-123.61425421120497,20.0,2024-04-24 02:52:30,32872.43149694833,300.0
44.52426099863428,-123.93735673784896,57.241379310344826,2024-04-24 03:00:00,41961.59173834314,300.0
44.48949264258378,-124.08409381930196,59.310344827586206,2024-04-24 03:05:00,63415.97054309444,300.0
44.4915764482027,-124.10057007638336,55.86206896551724,2024-04-24 03:07:30,29246.89177054872,150.0
44.46544766389798,-123.7509219736508,46.92307692307692,2024-04-24 03:15:00,76640.43593848881,300.0
44.45896443588093,-123.61387663707605,22.06896551724138,2024-04-24 03:20:00,47364.986636646754,150.0
44.46523256994976,-123.73547851971948,45.38461538461539,2024-04-24 03:22:30,67136.09066251335,300.0
44.58967846802379,-123.39963309904142,47.69230769230769,2024-04-24 03:22:30,28304.19825788783,150.0
44.49728345702904,-123.61989395000931,34.69387755102041,2024-04-24 03:25:00,40083.99814929993,150.0
44.53474273439735,-123.61442356949128,24.13793103448276,2024-04-24 03:27:30,34921.70254346802,150.0
44.51974232725715,-123.61145206149035,20.0,2024-04-24 03:30:00,32086.10960547675,150.0
44.49597907592932,-123.75169613934024,34.61538461538461,2024-04-24 03:32:30,30726.50171254439,150.0
44.4646950849526,-123.74071398081436,44.61538461538461,2024-04-24 03:35:00,35126.26509266885,150.0
44.56388710356181,-123.29356763756766,60.0,2024-04-24 04:02:30,56785.54433040567,300.0
44.52594634247288,-123.795148968846,58.62068965517241,2024-04-24 04:10:00,42663.99236437795,300.0
44.59918578038417,-123.693452254236,59.99999999999999,2024-04-24 04:17:30,29627.263430941814,150.0
44.42776763212713,-123.7408658890819,60.0,2024-04-24 04:25:00,50026.376722663495,300.0
44.41192421504002,-123.68902877010149,20.0,2024-04-24 04:42:30,21293.34392553049,300.0
44.501979526250686,-123.783091126493,47.69230769230769,2024-04-24 05:02:30,78361.5387909603,300.0
44.50722686058975,-123.75395071755727,45.30612244897959,2024-04-24 05:05:00,75540.34641062535,300.0
44.53610284191316,-123.53415829616569,20.689655172413797,2024-04-24 05:07:30,63245.49865525649,150.0
44.53610284191316,-123.53415829616569,23.448275862068968,2024-04-24 05:10:00,70978.46574024204,150.0
44.50397754092554,-123.59826691168756,46.92307692307693,2024-04-24 05:12:30,41641.03451403641,150.0
44.49864718268604,-123.53968049924484,33.87755102040816,2024-04-24 05:15:00,34388.99772208644,150.0
44.55397321537917,-123.77435065571916,33.07692307692307,2024-04-24 05:20:00,62701.15519910697,300.0
44.50575270851465,-123.67157217586836,45.384615384615394,2024-04-24 05:22:30,40227.725174450265,150.0
44.586246976842766,-123.43785001432316,37.14285714285714,2024-04-24 05:25:00,24669.23718652231,150.0
44.53779176988249,-123.6553002170206,50.0,2024-04-24 05:27:30,38754.49675076778,150.0
44.577087972329664,-123.72452410479735,20.000000000000004,2024-04-24 05:30:00,48844.11808776589,150.0
44.58057718945605,-123.52371493124868,45.38461538461539,2024-04-24 05:32:30,34323.58502014216,150.0
44.58860761265221,-123.46334650385252,44.61538461538461,2024-04-24 05:35:00,51344.38582487882,150.0
44.54599313447668,-123.61665356774228,34.61538461538461,2024-04-24 05:37:30,103558.05513264408,150.0
44.58813548549033,-123.45824720594663,33.06122448979592,2024-04-24 05:40:00,107862.98491846236,150.0
44.49752939841267,-123.67276509545088,46.15384615384615,2024-04-24 05:45:00,477326.5845075178,150.0
44.48228308303462,-123.61692292521884,51.53846153846153,2024-04-24 05:47:30,317571.6819412899,150.0
44.593032739854536,-123.57875194940748,20.0,2024-04-24 05:57:30,46601.73658990133,150.0
44.53773996519801,-123.55587187240984,20.0,2024-04-24 06:00:00,49540.222614684135,150.0
44.46483059619217,-123.43501373256514,20.689655172413797,2024-04-24 06:02:30,36733.49349452127,150.0
44.48907916639995,-123.54754209733724,43.07692307692309,2024-04-24 06:05:00,40313.15918014777,150.0
44.50679594135643,-123.6856169040556,20.0,2024-04-24 06:07:30,24692.13163525424,150.0
44.59689178016138,-123.47740193623076,46.92307692307693,2024-04-24 06:10:00,38442.108215382446,150.0
44.51138982595928,-123.54942138975603,46.92307692307693,2024-04-24 06:15:00,125524.69706660855,300.0
44.55141865810847,-123.48022494789195,60.0,2024-04-24 06:20:00,41013.2107750345,300.0
44.49014861929409,-123.41574936285733,36.326530612244895,2024-04-24 06:22:30,17395.543902860252,150.0
44.55800062793201,-123.42110309694505,35.51020408163265,2024-04-24 06:25:00,20439.17335176761,150.0
44.413300557861184,-123.54708269452178,37.14285714285714,2024-04-24 06:27:30,24279.87364047588,150.0
44.501469525197386,-123.61412077550423,33.87755102040817,2024-04-24 06:30:00,13959.68218792853,150.0
44.438880670229935,-123.54332057528298,22.75862068965517,2024-04-24 06:40:00,40632.73037475991,150.0
44.457219281685866,-123.63992221424886,60.0,2024-04-24 06:42:30,43107.90971872708,150.0
44.40694537772573,-123.51193516881406,20.000000000000004,2024-04-24 06:45:00,30815.144543209,150.0
44.59200469396231,-123.62672795607448,20.0,2024-04-24 07:47:30,20523.591571757453,300.0
44.46245600193902,-123.64818746389054,20.0,2024-04-24 07:57:30,19879.8872272656,300.0
44.5703676819701,-123.48645584830192,33.07692307692307,2024-04-24 08:12:30,27489.08028248269,300.0
44.58985675435249,-123.5856813098022,26.923076923076923,2024-04-24 08:57:30,16696.088298672013,150.0
44.59415437133007,-123.64321768335616,51.03448275862069,2024-04-24 09:37:30,33465.72734452219,300.0
44.59047392604697,-123.60627166720316,20.0,2024-04-24 09:52:30,26796.998119205877,150.0
44.59564555911767,-123.72572131416882,27.58620689655173,2024-04-24 09:55:00,39010.99426033971,150.0
44.599829626725935,-123.50928092481206,35.51020408163265,2024-04-24 09:57:30,37492.48052804912,150.0
44.57296672495509,-123.61917165895828,20.0,2024-04-24 10:05:00,33569.56672411335,150.0
44.56816452838787,-123.60436952573272,20.000000000000004,2024-04-24 10:07:30,27535.22053421507,150.0
44.59109711983406,-123.45252519909032,48.46153846153847,2024-04-24 10:20:00,28955.658199381727,150.0
44.58418910960303,-123.55937115034573,57.692307692307686,2024-04-24 10:27:30,52638.6225189261,300.0
44.51565633875658,-123.17301883971987,31.53846153846154,2024-04-24 11:15:00,93157.96920409122,300.0
44.55166256490489,-123.68040528417544,53.07692307692308,2024-04-24 11:32:30,211334.86399687655,300.0
44.53437758561171,-123.45046490706312,60.0,2024-04-24 11:35:00,80598.48123736518,150.0
44.53141365382216,-123.42378473235716,24.13793103448276,2024-04-24 11:45:00,106248.8120192334,150.0
44.43205283796304,-123.55077136135392,46.15384615384615,2024-04-24 11:47:30,88663.94111639659,150.0
44.46121579703692,-123.09233401364044,55.172413793103445,2024-04-24 12:00:00,492722.9541309136,300.0
44.56123806020915,-123.61055051673102,20.0,2024-04-24 12:05:00,275439.9965803382,150.0
44.46819599032218,-123.67572788326548,20.0,2024-04-24 12:10:00,118936.05554780512,300.0
44.52631740632142,-123.35738813401912,20.0,2024-04-24 12:15:00,63485.09518288092,300.0
44.53374909640691,-123.29813946656432,20.0,2024-04-24 12:17:30,29465.17707429661,150.0
44.445160209959305,-123.43149582058136,20.0,2024-04-24 12:22:30,66954.5368166141,300.0
44.40105411695182,-123.69188849250165,34.69387755102041,2024-04-24 12:27:30,47962.43717624823,150.0
44.5539290048128,-123.61161894507867,20.0,2024-04-24 12:30:00,55843.163819204485,150.0
44.55140870799531,-123.72693619154322,60.0,2024-04-24 12:32:30,155936.61437569573,300.0
44.48232077274281,-123.23106601760436,20.0,2024-04-24 12:35:00,113073.29220650332,300.0
44.47501507729592,-123.23218064127704,45.38461538461539,2024-04-24 12:40:00,39784.49662949704,300.0
44.47619786358801,-123.7339009436004,60.0,2024-04-24 13:17:30,121350.84988004537,300.0
44.4760577358674,-123.28106526023365,36.3265306122449,2024-04-24 19:07:30,179265.10598827468,300.0
44.55595793312024,-123.58936205848634,20.0,2024-04-24 19:10:00,168565.9223996256,300.0
44.53934130994199,-123.4187250432232,20.0,2024-04-24 19:42:30,189819.919195226,300.0
44.5873503958581,-123.60155908632872,31.53846153846154,2024-04-24 21:00:00,256846.75721294156,300.0
44.53903874614498,-123.56084658417616,20.0,2024-04-24 21:42:30,77796.94470948589,150.0
44.58327554241522,-123.559505635432,20.0,2024-04-24 21:45:00,78040.6603366418,150.0
44.47545230635051,-123.9390525716568,47.69230769230769,2024-04-24 22:42:30,190865.8047877514,300.0
44.59881445197947,-123.806687301396,45.384615384615394,2024-04-24 22:47:30,76379.5659500166,300.0
44.50461142046024,-123.56977908770511,29.655172413793103,2024-04-24 23:02:30,78398.09097713396,150.0
44.52149010878686,-123.88612707097226,43.84615384615384,2024-04-24 23:05:00,269190.86204154283,300.0
44.51434684843012,-123.80067835338323,42.04081632653062,2024-04-24 23:07:30,154420.99800044307,150.0
44.50748171492229,-123.74488108125904,20.0,2024-04-24 23:10:00,109719.88195534504,150.0
44.50626157745025,-123.69085632809784,33.84615384615385,2024-04-24 23:12:30,97548.9400896224,150.0
44.54713022885614,-123.7817885678196,37.95918367346938,2024-04-24 23:15:00,173935.74600184898,150.0
44.56331949994532,-123.78850988834212,40.40816326530613,2024-04-24 23:17:30,129821.93669889076,150.0
44.48656498494335,-123.6743556548942,20.0,2024-04-24 23:20:00,88189.8402357166,150.0
44.45372972799594,-123.74229060972984,41.22448979591836,2024-04-24 23:22:30,123021.97284325818,150.0
44.44670162798135,-123.74716850898268,60.0,2024-04-24 23:25:00,187656.452229798,150.0
44.44932219891406,-123.73261068574143,36.326530612244895,2024-04-24 23:27:30,171422.88597407495,150.0
44.546853585431066,-123.6281514900598,20.0,2024-04-24 23:30:00,328678.46871673805,150.0
44.53916201960013,-123.62410846382711,20.0,2024-04-24 23:32:30,352163.995142615,150.0
44.46507137442529,-123.74581797723256,57.24137931034482,2024-04-24 23:35:00,231926.571746754,150.0
44.584493634055946,-123.57036573679126,33.84615384615384,2024-04-24 23:37:30,294824.96487434127,300.0
44.46651883245687,-123.60374552383098,46.92307692307692,2024-04-24 23:40:00,81970.22331775638,150.0
44.511998973776414,-123.3634175168186,20.0,2024-04-24 23:42:30,76135.3769737957,150.0
44.4619627873729,-123.70371116366904,20.0,2024-04-24 23:45:00,141909.70377658258,300.0
44.44864145361919,-123.56251610984737,20.0,2024-04-24 23:47:30,100065.29422067336,150.0
44.40031682858433,-123.57089420594605,54.48275862068967,2024-04-24 23:50:00,124453.72676177548,150.0
44.50479051812341,-123.36579336490134,20.0,2024-04-24 23:52:30,81662.13761535994,150.0
44.52023875532012,-123.56877574342283,60.0,2024-04-24 23:55:00,245877.5659466021,150.0
44.47357769235272,-123.74846474606434,42.85714285714286,2024-04-25 00:05:00,992369.0433904248,300.0
44.41041719306122,-123.86960393071789,60.00000000000001,2024-04-25 00:07:30,615197.3441920092,150.0
44.403291203910655,-123.51247441720128,60.0,2024-04-25 00:12:30,84317.73959741584,150.0
44.483931793129614,-123.58958768042892,20.0,2024-04-25 00:27:30,323838.26097567007,300.0
44.58508053739766,-123.4855638885994,31.538461538461537,2024-04-25 00:35:00,193225.9209205666,150.0
44.58831703018177,-123.51610748005692,46.92307692307693,2024-04-25 00:40:00,237291.69631619984,150.0
44.51451318548325,-123.79033037797564,37.95918367346938,2024-04-25 00:42:30,192246.9154196866,150.0
44.53715453115055,-123.59728330398924,36.15384615384615,2024-04-25 00:45:00,137893.1060844851,150.0
44.57119325115238,-123.2924588097846,45.384615384615394,2024-04-25 00:47:30,111388.64678123553,150.0
44.5940929557754,-123.39882857847142,34.61538461538462,2024-04-25 01:00:00,100967.68715644671,300.0
44.54442107168544,-123.53422271986064,37.95918367346938,2024-04-25 01:07:30,91139.39356998367,150.0
44.52119726537677,-123.53248392432718,37.142857142857146,2024-04-25 01:10:00,97840.0392622245,150.0
44.47882286354304,-123.3645331479628,44.48979591836734,2024-04-25 01:12:30,94578.06138128176,150.0
44.54776469813266,-123.48076723309026,46.15384615384615,2024-04-25 01:15:00,133091.53569439857,150.0
44.50597577627299,-123.28556210706178,34.61538461538462,2024-04-25 01:17:30,124343.30920045488,150.0
44.574911236500505,-123.20529253448888,20.0,2024-04-25 01:27:30,59550.07250219474,150.0
44.482880206601614,-123.32133221433416,20.0,2024-04-25 01:30:00,48296.27270315103,150.0
44.44982502801773,-123.4320902473528,20.0,2024-04-25 01:32:30,25398.71683167281,150.0
44.51138982595929,-123.54942138975603,55.172413793103445,2024-04-25 01:35:00,37800.27578866955,150.0
44.47905513331886,-123.42773033929574,44.61538461538462,2024-04-25 01:37:30,70857.36581133014,150.0
44.52736914487862,-123.41922319151764,35.51020408163265,2024-04-25 01:40:00,76647.84921073583,150.0
